"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2012-05",99.52263,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2012-06",99.4319,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2012-07",99.17073,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2012-08",98.75077,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2012-09",98.24388,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2012-10",97.89949,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2012-11",97.8073,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2012-12",97.68417,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2013-01",97.76275,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2013-02",98.08631,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2013-03",98.39835,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2013-04",98.56762,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2013-05",98.76983,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2013-06",98.96803,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2013-07",99.22004,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2013-08",99.40062,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2013-09",99.65031,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2013-10",100.0355,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2013-11",100.4264,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2013-12",100.7326,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2014-01",100.9425,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2014-02",100.9765,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2014-03",101.082,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2014-04",101.1788,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2014-05",101.2625,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2014-06",101.2924,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2014-07",101.283,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2014-08",101.226,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2014-09",101.1635,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2014-10",101.3247,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2014-11",101.5832,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2014-12",101.8849,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2015-01",102.0377,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2015-02",102.1103,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2015-03",101.9926,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2015-04",101.6421,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2015-05",101.1053,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2015-06",100.8373,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2015-07",100.7246,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2015-08",100.8156,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2015-09",101.0029,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2015-10",101.2831,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2015-11",101.4892,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2015-12",101.7596,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2016-01",102.0292,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2016-02",102.0456,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2016-03",101.9437,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2016-04",101.943,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2016-05",102.0027,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2016-06",101.9983,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2016-07",101.9642,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2016-08",102.0185,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2016-09",102.174,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2016-10",102.2685,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2016-11",102.2704,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2016-12",102.2807,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2017-01",102.2435,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2017-02",102.223,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2017-03",102.2494,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2017-04",102.3552,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2017-05",102.4851,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2017-06",102.5021,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2017-07",102.5191,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2017-08",102.5313,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2017-09",102.575,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2017-10",102.5557,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2017-11",102.5392,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2017-12",102.5475,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2018-01",102.6074,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2018-02",102.567,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2018-03",102.4658,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2018-04",102.4476,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2018-05",102.591,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2018-06",102.6728,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2018-07",102.6777,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2018-08",102.6526,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2018-09",102.6222,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2018-10",102.6138,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2018-11",102.6246,
"SVK","CCI","AMPLITUD","LTRENDIDX","M","2018-12",102.6295,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2004-01",100.5075,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2004-02",100.5033,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2004-03",100.3769,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2004-04",100.011,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2004-05",99.39928,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2004-06",98.85483,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2004-07",98.67294,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2004-08",98.68756,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2004-09",98.84838,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2004-10",99.08768,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2004-11",99.35707,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2004-12",99.5859,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2005-01",99.76752,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2005-02",99.92815,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2005-03",100.0638,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2005-04",100.1376,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2005-05",100.1421,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2005-06",100.1439,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2005-07",100.1208,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2005-08",100.079,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2005-09",99.99704,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2005-10",99.90678,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2005-11",99.89669,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2005-12",99.96477,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2006-01",99.98914,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2006-02",99.93671,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2006-03",99.91777,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2006-04",99.88274,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2006-05",99.87823,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2006-06",99.92402,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2006-07",100.0176,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2006-08",100.2067,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2006-09",100.4567,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2006-10",100.6428,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2006-11",100.7985,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2006-12",100.8896,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2007-01",100.8168,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2007-02",100.6882,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2007-03",100.6392,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2007-04",100.7788,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2007-05",100.9708,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2007-06",101.1199,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2007-07",101.1467,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2007-08",101.1464,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2007-09",101.0774,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2007-10",100.9754,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2007-11",100.8875,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2007-12",100.8006,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2008-01",100.5475,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2008-02",100.2574,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2008-03",100.0952,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2008-04",100.0141,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2008-05",100.0202,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2008-06",100.0406,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2008-07",100.028,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2008-08",99.88446,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2008-09",99.60096,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2008-10",99.09242,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2008-11",98.35477,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2008-12",97.60989,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2009-01",97.142,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2009-02",96.9043,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2009-03",96.80449,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2009-04",96.84081,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2009-05",96.96475,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2009-06",97.11252,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2009-07",97.31815,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2009-08",97.49804,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2009-09",97.61792,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2009-10",97.7162,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2009-11",97.81802,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2009-12",97.97239,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2010-01",98.18433,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2010-02",98.46366,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2010-03",98.88416,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2010-04",99.13476,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2010-05",99.35249,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2010-06",99.43147,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2010-07",99.27941,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2010-08",98.90809,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2010-09",98.34818,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2010-10",97.85129,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2010-11",97.36579,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2010-12",96.93214,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2011-01",96.86349,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2011-02",97.33248,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2011-03",98.27048,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2011-04",98.797,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2011-05",98.99168,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2011-06",99.02898,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2011-07",98.71259,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2011-08",98.21764,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2011-09",97.54919,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2011-10",96.849,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2011-11",96.50751,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2011-12",96.88269,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2012-01",97.4762,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2012-02",97.71976,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2012-03",97.5461,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2012-04",97.51805,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2012-05",97.3085,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2012-06",96.74461,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2012-07",96.42392,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2012-08",96.61835,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2012-09",97.22227,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2012-10",97.96455,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2012-11",98.27897,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2012-12",98.35715,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2013-01",98.49557,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2013-02",98.54295,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2013-03",98.033,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2013-04",97.39027,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2013-05",96.54323,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2013-06",95.93951,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2013-07",95.80091,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2013-08",96.04958,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2013-09",96.51436,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2013-10",96.88539,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2013-11",96.92683,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2013-12",97.15591,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2014-01",97.44656,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2014-02",97.95197,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2014-03",98.40757,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2014-04",98.30304,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2014-05",98.0527,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2014-06",98.04997,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2014-07",98.07077,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2014-08",98.08929,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2014-09",98.15558,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2014-10",98.17372,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2014-11",98.37762,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2014-12",98.63529,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2015-01",98.95636,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2015-02",99.33603,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2015-03",99.40013,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2015-04",99.41429,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2015-05",99.30527,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2015-06",98.81612,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2015-07",98.39437,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2015-08",98.20419,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2015-09",98.18906,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2015-10",98.09946,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2015-11",98.04985,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2015-12",97.99861,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2016-01",97.89925,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2016-02",97.61617,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2016-03",97.12557,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2016-04",96.93418,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2016-05",97.07921,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2016-06",97.65857,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2016-07",98.27933,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2016-08",98.52847,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2016-09",98.67325,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2016-10",99.00557,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2016-11",99.35845,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2016-12",99.65444,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2017-01",100.027,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2017-02",100.4567,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2017-03",100.6698,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2017-04",100.8602,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2017-05",100.9344,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2017-06",101.1342,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2017-07",101.488,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2017-08",102.0513,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2017-09",102.9937,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2017-10",103.8659,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2017-11",104.1816,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2017-12",104.341,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2018-01",104.4339,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2018-02",104.5211,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2018-03",104.4398,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2018-04",104.2919,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2018-05",103.9499,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2018-06",103.408,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2018-07",103.1237,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2018-08",102.9681,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2018-09",103.0178,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2018-10",103.3385,
"CHN","CCI","AMPLITUD","LTRENDIDX","M","2018-11",103.9008,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","2004-01",100.4795,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","2004-02",100.5797,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","2004-03",100.6127,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","2004-04",100.6224,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","2004-05",100.6728,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","2004-06",100.8043,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","2004-07",100.8278,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","2004-08",100.8387,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","2004-09",100.7482,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","2004-10",100.5616,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","2004-11",100.4244,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","2004-12",100.4196,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","2005-01",100.4819,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","2005-02",100.5809,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","2005-03",100.5918,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","2005-04",100.3971,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","2005-05",100.0976,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","2005-06",99.91837,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","2005-07",99.85162,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","2005-08",99.84687,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","2005-09",99.84438,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","2005-10",99.98026,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","2005-11",100.1215,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","2005-12",100.3422,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","2006-01",100.5042,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","2006-02",100.5034,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","2006-03",100.4754,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","2006-04",100.507,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","2006-05",100.5856,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","2006-06",100.7466,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","2006-07",100.8941,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","2006-08",101.0072,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","2006-09",101.0704,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","2006-10",101.0717,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","2006-11",100.8838,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","2006-12",100.6524,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","2007-01",100.7057,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","2007-02",100.8512,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","2007-03",101.0123,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","2007-04",101.1721,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","2007-05",101.2562,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","2007-06",101.2294,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","2007-07",101.1451,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","2007-08",101.0604,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","2007-09",100.9538,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","2007-10",100.7763,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","2007-11",100.536,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","2007-12",100.4422,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","2008-01",100.4001,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","2008-02",100.4047,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","2008-03",100.3722,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","2008-04",100.2237,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","2008-05",100.0517,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","2008-06",99.88993,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","2008-07",99.80788,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","2008-08",99.79393,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","2008-09",99.62621,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","2008-10",99.15352,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","2008-11",98.68569,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","2008-12",98.38682,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","2009-01",98.29798,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","2009-02",98.22443,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","2009-03",98.30291,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","2009-04",98.51879,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","2009-05",98.79453,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","2009-06",99.07423,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","2009-07",99.3595,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","2009-08",99.66341,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","2009-09",99.80309,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","2009-10",99.79689,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","2009-11",99.72475,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","2009-12",99.54515,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","2010-01",99.4566,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","2010-02",99.49861,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","2010-03",99.69588,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","2010-04",99.91611,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","2010-05",100.0178,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","2010-06",100.2083,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","2010-07",100.4421,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","2010-08",100.6302,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","2010-09",100.718,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","2010-10",100.7759,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","2010-11",100.8441,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","2010-12",100.853,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","2011-01",100.8662,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","2011-02",100.927,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","2011-03",100.945,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","2011-04",100.9918,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","2011-05",101.0041,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","2011-06",100.86,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","2011-07",100.6222,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","2011-08",100.3261,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","2011-09",100.084,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","2011-10",99.85843,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","2011-11",99.57066,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","2011-12",99.38177,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","2012-01",99.20158,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","2012-02",99.16681,
"BEL","CCI","AMPLITUD","LTRENDIDX","M","2012-03",99.42075,
